,Balance,NumOfProducts,Tenure,Exited,CreditScore,Age,EstimatedSalary,HasCrCard_Yes,IsActiveMember_Yes,Geography_Germany,Geography_Spain,Gender_Male,Balance_v_Salary,Income_v_Products
5636,0.0,2,3,0,584,33.0,59103.13,True,True,False,False,True,0.0,29551.565
5637,0.0,2,8,0,549,29.0,189558.44,True,True,False,False,False,0.0,94779.22
5638,0.0,2,7,0,729,38.0,45779.9,False,False,False,False,False,0.0,22889.95
5639,66250.71,1,8,0,523,61.0,21859.06,True,True,False,False,True,3.0308123954095008,21859.06
5640,95675.62,2,2,1,477,24.0,162699.7,False,False,True,False,False,0.5880503774745742,81349.85
5641,92616.64,2,2,0,675,42.0,8567.18,False,False,True,False,True,10.810633137158318,4283.59
5642,0.0,1,4,0,782,41.0,132943.88,False,False,False,True,False,0.0,132943.88
5643,0.0,1,6,1,616,36.0,12916.32,True,True,False,True,False,0.0,12916.32
5644,100565.94,1,8,0,738,37.0,128799.86,True,True,False,True,False,0.7807923083146209,128799.86
5645,190305.78,1,5,1,717,42.0,99347.8,False,False,False,True,False,1.915551023777074,99347.8
5646,118536.4,1,9,1,526,35.0,40980.87,False,False,True,False,False,2.892481296761147,40980.87
5647,127649.64,1,5,0,660,19.0,40368.65,True,True,False,False,True,3.1620983114372168,40368.65
5648,165358.77,1,7,0,525,35.0,94738.54,True,True,False,False,True,1.7454224014851822,94738.54
5649,0.0,2,6,0,629,29.0,88842.8,True,True,False,True,True,0.0,44421.4
5650,78249.53,1,10,0,616,36.0,136934.91,False,False,True,False,False,0.5714359471956421,136934.91
5651,125193.96,1,0,0,521,61.0,109356.53,True,True,True,False,False,1.144823816190949,109356.53
5652,0.0,2,9,0,691,29.0,199635.93,False,False,False,False,False,0.0,99817.965
5653,154007.21,1,2,0,687,41.0,158408.23,False,False,True,False,False,0.9722172263398182,158408.23
5654,133214.88,2,3,0,677,43.0,95936.84,True,True,False,True,False,1.3885685624000124,47968.42
5655,146202.93,1,1,1,695,63.0,126688.83,True,True,False,True,True,1.1540317327107685,126688.83
5656,0.0,2,9,0,663,27.0,150850.29,False,False,False,False,False,0.0,75425.145
5657,90963.49,1,0,0,496,30.0,27802.0,True,True,False,False,True,3.2718326019710813,27802.0
5658,0.0,1,9,1,747,41.0,32430.94,False,False,False,True,True,0.0,32430.94
5659,0.0,1,2,1,546,52.0,137332.37,False,False,False,False,False,0.0,137332.37
5660,114386.85,1,4,0,706,68.0,28601.68,True,True,False,True,True,3.9993052855636453,28601.68
5661,0.0,2,5,0,472,26.0,108411.66,False,False,False,False,False,0.0,54205.83
5662,0.0,2,7,0,703,40.0,122518.5,True,True,False,False,False,0.0,61259.25
5663,0.0,2,2,0,850,38.0,9015.07,False,False,False,False,False,0.0,4507.535
5664,137260.78,1,4,1,667,71.0,94433.08,True,True,False,True,True,1.4535243370225772,94433.08
5665,111060.05,2,9,0,559,33.0,110371.84,False,False,False,False,True,1.0062353767047827,55185.92
5666,124447.73,1,7,1,636,60.0,141364.62,True,True,False,True,True,0.8803315143492056,141364.62
5667,0.0,2,8,0,672,34.0,16245.25,True,True,False,False,False,0.0,8122.625
5668,0.0,1,7,1,667,42.0,108348.94,True,True,False,False,True,0.0,108348.94
5669,135310.41,2,7,0,648,33.0,171668.2,True,True,True,False,True,0.7882089402696597,85834.1
5670,0.0,2,8,0,497,32.0,67364.42,False,False,False,False,True,0.0,33682.21
5671,0.0,2,6,0,743,73.0,107867.38,True,True,False,False,False,0.0,53933.69
5672,0.0,2,5,0,619,29.0,194310.1,False,False,False,False,True,0.0,97155.05
5673,139393.19,2,5,0,639,34.0,33950.08,False,False,False,True,True,4.105828027503912,16975.04
5674,0.0,2,8,0,540,28.0,197588.32,False,False,False,True,True,0.0,98794.16
5675,104258.8,1,3,0,766,26.0,428.23,True,True,False,False,False,243.46449337972584,428.23
5676,0.0,2,6,0,749,26.0,34948.77,True,True,False,False,False,0.0,17474.385
5677,113447.01,1,9,0,655,32.0,82084.3,False,False,True,False,True,1.3820792770359251,82084.3
5678,0.0,2,9,0,630,33.0,64804.59,False,False,False,False,True,0.0,32402.295
5679,111063.73,2,4,0,778,33.0,83556.65,False,False,True,False,False,1.3292027624372207,41778.325
5680,161378.02,1,6,1,757,30.0,71926.28,False,False,True,False,False,2.243658646047036,71926.28
5681,82766.43,1,2,0,529,39.0,122925.44,True,True,False,True,False,0.6733059487116743,122925.44
5682,0.0,2,9,0,620,29.0,13133.88,False,False,False,True,True,0.0,6566.94
5683,104267.7,1,1,1,615,61.0,62845.64,False,False,False,False,False,1.659107934933911,62845.64
5684,91718.8,1,3,0,735,25.0,28411.23,False,False,False,False,False,3.228258685034052,28411.23
5685,63488.7,1,3,1,705,47.0,28640.92,True,True,False,True,False,2.216713010615581,28640.92
5686,12459.19,1,6,1,644,46.0,156787.34,False,False,False,True,False,0.07946553592911265,156787.34
5687,159863.9,2,6,0,505,37.0,125307.87,True,True,True,False,False,1.2757690319051789,62653.935
5688,104592.55,2,6,0,471,23.0,131736.23,False,False,True,False,True,0.7939543282815972,65868.115
5689,132088.59,1,4,0,722,50.0,128262.14,True,True,False,True,False,1.0298330434842269,128262.14
5690,0.0,2,4,0,577,39.0,91366.42,False,False,False,True,False,0.0,45683.21
5691,120654.68,1,5,0,744,44.0,82290.81,False,False,False,True,True,1.4661987164787902,82290.81
5692,0.0,2,6,0,573,30.0,66190.21,False,False,False,False,False,0.0,33095.105
5693,83772.95,1,4,0,653,32.0,23920.65,True,True,False,False,False,3.5021184624999737,23920.65
5694,172325.67,1,6,0,660,31.0,45438.38,True,True,False,False,False,3.792513509504521,45438.38
5695,117685.31,2,7,0,787,46.0,93360.35,True,True,False,False,True,1.2605491517544654,46680.175
5696,0.0,2,7,0,617,41.0,14496.67,True,True,False,False,True,0.0,7248.335
5697,0.0,2,5,0,567,39.0,168521.72,False,False,False,False,True,0.0,84260.86
5698,0.0,2,9,0,682,64.0,103318.44,True,True,False,True,False,0.0,51659.22
5699,135871.5,1,6,0,684,35.0,87219.41,True,True,False,False,True,1.5578126474370784,87219.41
5700,0.0,4,3,1,447,41.0,197490.39,True,True,False,False,True,0.0,49372.5975
5701,128504.76,1,4,1,625,49.0,126812.63,False,False,True,False,False,1.0133435447242123,126812.63
5702,0.0,2,7,0,585,36.0,94283.09,False,False,False,False,True,0.0,47141.545
5703,56228.25,1,8,0,516,42.0,46857.52,False,False,False,False,False,1.1999834818402682,46857.52
5704,98792.4,1,6,1,732,45.0,81491.7,False,False,True,False,False,1.2123001483586673,81491.7
5705,181768.32,2,5,0,628,40.0,129107.97,True,True,True,False,True,1.4078783827210668,64553.985
5706,101198.01,1,9,0,682,48.0,49732.9,True,True,False,True,False,2.0348302632663686,49732.9
5707,0.0,2,9,0,746,25.0,88728.47,True,True,False,False,True,0.0,44364.235
5708,0.0,2,3,0,655,60.0,86981.45,True,True,False,False,False,0.0,43490.725
5709,0.0,1,9,0,644,39.0,3740.93,False,False,False,False,False,0.0,3740.93
5710,139064.06,2,5,0,778,34.0,67949.32,False,False,False,False,True,2.046585013654294,33974.66
5711,104508.1,1,2,0,617,35.0,147636.46,True,True,False,False,False,0.7078745995399782,147636.46
5712,113948.58,1,9,1,660,35.0,188891.96,False,False,True,False,True,0.6032473801425958,188891.96
5713,0.0,2,10,0,537,47.0,25482.62,True,True,False,False,True,0.0,12741.31
5714,0.0,2,10,0,554,39.0,18391.93,True,True,False,False,False,0.0,9195.965
5715,0.0,2,9,0,806,31.0,140168.36,True,True,False,False,True,0.0,70084.18
5716,117524.72,2,1,0,611,37.0,161064.29,True,True,True,False,True,0.7296758331719588,80532.145
5717,160389.82,1,5,0,665,37.0,183542.08,True,True,False,False,False,0.873858572377517,183542.08
5718,0.0,2,7,0,648,37.0,194238.92,False,False,False,False,False,0.0,97119.46
5719,125547.53,1,1,0,692,27.0,7900.46,False,False,False,False,True,15.891167096599439,7900.46
5720,92783.68,1,6,0,507,46.0,51424.29,True,True,False,True,True,1.8042773171977677,51424.29
5721,97036.22,2,5,1,696,49.0,152450.84,False,False,True,False,True,0.6365082671896068,76225.42
5722,0.0,2,3,0,681,34.0,55816.2,False,False,False,False,True,0.0,27908.1
5723,0.0,2,6,0,687,26.0,32909.13,True,True,False,False,False,0.0,16454.565
5724,102145.13,1,5,0,641,40.0,100637.07,True,True,False,True,True,1.014985134205517,100637.07
5725,113452.66,1,1,0,507,33.0,142911.99,False,False,False,False,False,0.7938638318590344,142911.99
5726,155681.72,1,8,0,688,46.0,26287.21,False,False,False,True,False,5.922337136577066,26287.21
5727,127475.24,1,8,1,535,38.0,60775.76,False,False,True,False,True,2.0974684644009387,60775.76
5728,0.0,2,10,0,701,41.0,146257.77,True,True,False,False,True,0.0,73128.885
5729,112751.13,1,10,0,488,43.0,28332.0,True,True,False,False,True,3.9796389241846675,28332.0
5730,0.0,2,4,0,539,29.0,100919.19,True,True,False,False,False,0.0,50459.595
5731,144889.18,1,7,1,674,45.0,102591.9,True,True,False,False,True,1.4122867399862953,102591.9
5732,0.0,2,8,0,538,40.0,25554.4,True,True,False,True,True,0.0,12777.2
5733,150126.44,1,7,1,829,22.0,152107.93,False,False,False,False,False,0.9869731315126044,152107.93
5734,69712.74,1,8,0,768,54.0,69381.05,True,True,False,False,True,1.0047807002056037,69381.05
5735,0.0,2,4,0,585,44.0,101728.46,True,True,False,True,False,0.0,50864.23
5736,0.0,2,3,0,581,31.0,89040.61,False,False,False,False,True,0.0,44520.305
5737,117438.92,2,2,0,682,35.0,16910.98,True,True,True,False,False,6.9445366264994695,8455.49
5738,119315.75,1,8,0,653,38.0,150468.35,False,False,False,False,True,0.7929624402739845,150468.35
5739,89571.59,1,1,0,712,30.0,177613.19,True,True,False,False,False,0.5043070844006574,177613.19
5740,102251.57,1,8,0,620,34.0,120672.09,False,False,True,False,False,0.8473506176946136,120672.09
5741,118546.71,1,9,0,709,42.0,77142.85,True,True,False,False,True,1.5367167533996993,77142.85
5742,0.0,1,2,1,832,61.0,127804.66,True,True,False,False,True,0.0,127804.66
5743,103257.14,1,0,0,635,38.0,158344.63,False,False,False,True,True,0.6521038320023862,158344.63
5744,124209.02,1,1,0,749,43.0,167179.48,True,True,False,True,False,0.7429680963237832,167179.48
5745,0.0,2,3,0,629,32.0,15404.64,True,True,False,True,True,0.0,7702.32
5746,150302.84,1,7,0,836,41.0,156036.19,True,True,False,True,False,0.9632562804821112,156036.19
5747,108653.93,1,8,0,542,34.0,144725.14,True,True,False,True,True,0.7507605796753762,144725.14
5748,85325.93,1,8,0,645,45.0,22558.74,False,False,False,False,False,3.782388998676344,22558.74
5749,0.0,2,8,0,844,29.0,147342.03,False,False,False,False,False,0.0,73671.015
5750,135776.36,3,9,1,747,37.0,85470.45,False,False,True,False,True,1.5885766367206442,28490.149999999998
5751,131411.24,1,6,0,645,40.0,194656.11,True,True,False,False,True,0.6750943497226981,194656.11
5752,0.0,2,3,0,752,36.0,48505.1,True,True,False,True,False,0.0,24252.55
5753,0.0,2,6,0,760,41.0,101491.23,False,False,False,True,False,0.0,50745.615
5754,106431.97,2,9,0,714,45.0,164117.69,True,True,True,False,False,0.6485100417876951,82058.845
5755,90305.76,1,9,0,717,50.0,124626.57,True,True,False,False,True,0.7246108113221762,124626.57
5756,117466.03,2,7,0,645,28.0,34490.06,True,True,True,False,True,3.4057937272361953,17245.03
5757,148884.47,2,3,0,681,32.0,90967.37,True,True,False,False,True,1.6366799435885637,45483.685
5758,91115.76,2,4,1,681,44.0,24208.84,False,False,True,False,False,3.7637391960953104,12104.42
5759,77373.87,2,8,0,679,37.0,174873.09,True,True,True,False,False,0.44245727001221286,87436.545
5760,104744.89,1,7,0,528,23.0,170262.97,False,False,False,True,True,0.6151947778192757,170262.97
5761,0.0,2,3,0,710,31.0,112289.06,True,True,False,False,False,0.0,56144.53
5762,91538.51,1,5,0,733,39.0,93783.0,True,True,True,False,True,0.97606719767975,93783.0
5763,0.0,2,6,0,724,32.0,150026.79,True,True,False,False,False,0.0,75013.395
5764,185734.75,1,0,0,726,34.0,102036.82,True,True,False,False,False,1.8202718391263075,102036.82
5765,143396.54,2,3,0,520,30.0,898.51,True,True,False,False,True,159.59370513405528,449.255
5766,125909.85,1,5,0,556,40.0,95124.4,True,True,False,False,True,1.3236335787663314,95124.4
5767,0.0,2,2,0,579,45.0,11514.39,False,False,False,False,False,0.0,5757.195
5768,154525.7,1,2,0,674,36.0,27468.72,True,True,False,False,True,5.62551513139309,27468.72
5769,0.0,1,0,0,570,29.0,37092.43,False,False,False,False,False,0.0,37092.43
5770,100654.8,1,8,0,631,51.0,171587.9,False,False,False,False,True,0.5866077969367304,171587.9
5771,83325.77,1,1,0,623,44.0,80828.78,True,True,False,True,True,1.0308923381003647,80828.78
5772,110934.54,1,8,0,665,35.0,169287.99,False,False,False,False,True,0.6553007097550156,169287.99
5773,113680.54,1,8,0,523,36.0,13197.44,False,False,False,True,False,8.6138326827021,13197.44
5774,117020.08,2,1,0,706,31.0,54439.53,False,False,True,False,True,2.1495424372693885,27219.765
5775,145359.99,1,9,0,619,49.0,38186.85,False,False,False,False,False,3.8065457087976617,38186.85
5776,151391.68,1,8,1,593,39.0,27274.6,False,False,True,False,False,5.550647122230941,27274.6
5777,123935.35,1,8,0,608,66.0,65758.19,True,True,False,True,True,1.8847135238971755,65758.19
5778,0.0,2,0,0,526,36.0,97767.63,False,False,False,False,False,0.0,48883.815
5779,70291.02,1,2,1,684,40.0,115468.84,True,True,False,True,True,0.6087444889894106,115468.84
5780,166031.45,1,10,0,604,42.0,98293.14,False,False,True,False,False,1.6891458549396225,98293.14
5781,96643.32,1,6,0,636,36.0,182059.28,False,False,True,False,True,0.5308343524153232,182059.28
5782,0.0,2,8,0,669,33.0,128538.05,True,True,False,True,False,0.0,64269.025
5783,0.0,2,7,0,624,71.0,108841.83,True,True,False,False,True,0.0,54420.915
5784,0.0,2,2,0,631,29.0,18581.84,True,True,False,False,True,0.0,9290.92
5785,0.0,2,4,0,753,48.0,146821.42,True,True,False,False,True,0.0,73410.71
5786,0.0,2,5,0,588,40.0,100727.68,False,False,False,False,True,0.0,50363.84
5787,97268.1,2,4,0,729,26.0,39356.38,False,False,True,False,True,2.4714696829332374,19678.19
5788,0.0,2,10,1,602,42.0,169921.11,False,False,False,False,False,0.0,84960.555
5789,76296.81,1,1,1,689,55.0,42364.75,False,False,True,False,False,1.8009503183660944,42364.75
5790,0.0,2,7,0,486,27.0,28823.04,False,False,False,True,True,0.0,14411.52
5791,64497.94,3,6,1,809,42.0,182436.81,True,True,True,False,False,0.35353578041624384,60812.27
5792,0.0,1,5,0,562,38.0,115700.2,False,False,False,False,True,0.0,115700.2
5793,0.0,2,8,0,763,32.0,16725.53,False,False,False,True,False,0.0,8362.765
5794,0.0,2,5,0,669,57.0,56875.76,True,True,False,False,True,0.0,28437.88
5795,0.0,2,8,0,709,39.0,56214.09,False,False,False,False,True,0.0,28107.045
5796,0.0,2,4,0,554,45.0,193412.05,True,True,False,True,False,0.0,96706.025
5797,0.0,2,10,0,699,37.0,83263.04,False,False,False,False,True,0.0,41631.52
5798,134249.7,1,0,0,732,54.0,13404.4,True,True,False,True,True,10.015345707379668,13404.4
5799,0.0,1,3,1,625,45.0,184474.15,True,True,False,False,False,0.0,184474.15
5800,105443.68,1,9,0,599,30.0,121124.53,True,True,False,False,True,0.8705394357360974,121124.53
5801,0.0,1,1,1,584,50.0,152567.75,True,True,False,True,False,0.0,152567.75
5802,0.0,2,10,0,499,35.0,10722.54,False,False,False,False,True,0.0,5361.27
5803,0.0,2,2,0,526,38.0,58010.98,False,False,False,True,True,0.0,29005.49
5804,86147.46,2,5,1,625,35.0,163440.8,False,False,True,False,False,0.5270866270845469,81720.4
5805,96939.06,1,1,0,537,38.0,102606.92,True,True,False,True,False,0.9447614254477184,102606.92
5806,106758.6,1,1,0,696,47.0,80591.18,True,True,False,True,True,1.32469334733652,80591.18
5807,112528.65,2,9,0,679,33.0,177362.45,False,False,False,False,False,0.634455883982207,88681.225
5808,116563.58,1,2,1,684,60.0,120257.7,False,False,False,False,True,0.9692816343568853,120257.7
5809,0.0,1,4,0,850,32.0,180622.02,True,True,False,False,True,0.0,180622.02
5810,0.0,2,7,0,495,42.0,130404.53,False,False,False,True,False,0.0,65202.265
5811,141786.78,1,6,0,537,38.0,147797.54,True,True,False,True,False,0.9593311228319497,147797.54
5812,136416.82,1,3,0,850,41.0,57844.26,True,True,False,False,True,2.35834670544666,57844.26
5813,0.0,2,5,0,513,30.0,162523.66,False,False,False,False,True,0.0,81261.83
5814,133245.52,2,1,0,618,40.0,54495.82,True,True,True,False,False,2.4450594559362533,27247.91
5815,90757.64,2,4,0,802,41.0,169183.66,True,True,True,False,False,0.536444476966629,84591.83
5816,92350.36,1,1,0,547,43.0,80262.91,True,True,False,False,True,1.1505982028311708,80262.91
5817,78778.49,1,9,0,613,69.0,8751.59,True,True,True,False,True,9.001620277001093,8751.59
5818,102143.93,2,6,0,592,34.0,102628.98,True,True,True,False,False,0.995273752111733,51314.49
5819,0.0,1,5,0,546,29.0,94823.95,True,True,False,False,True,0.0,94823.95
5820,98459.6,1,4,0,721,37.0,90821.66,False,False,True,False,True,1.0840982206227017,90821.66
5821,114603.76,2,7,1,671,47.0,153194.32,False,False,True,False,False,0.7480940546620788,76597.16
5822,0.0,2,2,0,624,35.0,87310.59,False,False,False,True,True,0.0,43655.295
5823,148074.79,1,7,1,751,51.0,146411.41,False,False,True,False,False,1.0113609998018598,146411.41
5824,0.0,3,1,1,636,36.0,74048.1,True,True,False,True,True,0.0,24682.7
5825,108004.64,1,8,1,607,62.0,23386.77,True,True,False,True,False,4.618193961799769,23386.77
5826,107712.57,2,0,0,509,29.0,92898.17,True,True,True,False,False,1.1594692338934127,46449.085
5827,0.0,2,9,0,653,35.0,45956.05,True,True,False,True,True,0.0,22978.025
5828,0.0,3,8,0,709,37.0,71738.56,False,False,False,True,False,0.0,23912.853333333333
5829,145303.52,1,9,0,559,32.0,103560.98,False,False,False,False,True,1.4030720837133832,103560.98
5830,138476.41,2,4,0,684,37.0,52367.29,True,True,True,False,True,2.6443302679974465,26183.645
5831,127471.56,1,8,1,635,27.0,152916.05,True,True,False,False,False,0.8336048439650384,152916.05
5832,156551.63,1,6,0,709,26.0,4410.77,True,True,False,False,True,35.49303863044321,4410.77
5833,97092.87,1,9,1,656,49.0,74771.22,False,False,True,False,False,1.298532643977188,74771.22
5834,0.0,2,2,1,793,32.0,193817.63,False,False,False,False,True,0.0,96908.815
5835,129312.79,1,5,0,609,37.0,26793.82,True,True,False,True,True,4.826217015714818,26793.82
5836,100315.1,2,10,0,618,29.0,32526.64,True,True,True,False,False,3.084090456315193,16263.32
5837,81684.97,1,6,0,850,35.0,824.0,False,False,False,False,False,99.13224514563107,824.0
5838,88827.53,1,3,1,669,51.0,85250.77,False,False,False,True,True,1.041955750077096,85250.77
5839,152092.44,2,0,0,594,40.0,83508.93,True,True,True,False,True,1.8212715693998236,41754.465
5840,0.0,2,4,0,616,71.0,173599.38,True,True,False,True,True,0.0,86799.69
5841,0.0,1,1,1,676,49.0,79342.31,False,False,False,False,False,0.0,79342.31
5842,102406.76,1,9,0,608,38.0,57600.66,True,True,False,True,False,1.7778747674071789,57600.66
5843,109130.96,2,4,0,710,21.0,56191.99,True,True,False,False,True,1.942108830813787,28095.995
5844,0.0,2,5,0,695,29.0,6770.44,True,True,False,False,True,0.0,3385.22
5845,75242.28,1,9,0,530,33.0,101694.67,True,True,True,False,True,0.7398842043540729,101694.67
5846,0.0,2,1,0,509,29.0,69113.14,False,False,False,True,True,0.0,34556.57
5847,0.0,1,4,1,517,45.0,172674.36,False,False,False,False,False,0.0,172674.36
5848,129142.54,2,0,0,758,33.0,26606.28,True,True,True,False,True,4.853836763350607,13303.14
5849,0.0,1,2,0,665,51.0,53353.36,False,False,False,False,True,0.0,53353.36
5850,139129.92,1,6,0,631,22.0,63747.51,True,True,True,False,False,2.1825153641295167,63747.51
5851,0.0,2,3,0,576,33.0,190112.05,True,True,False,True,True,0.0,95056.025
5852,66483.32,1,3,0,544,22.0,110317.39,True,True,False,True,True,0.6026549395340118,110317.39
5853,62389.03,3,5,1,596,40.0,148623.43,False,False,True,False,True,0.41977923669235734,49541.14333333333
5854,0.0,2,5,0,481,34.0,125253.46,True,True,False,False,False,0.0,62626.73
5855,91857.66,1,1,1,498,46.0,101954.78,False,False,False,False,True,0.9009647218109833,101954.78
5856,0.0,2,6,0,512,31.0,168462.26,False,False,False,True,True,0.0,84231.13
5857,0.0,1,7,1,594,56.0,26215.85,False,False,False,False,False,0.0,26215.85
5858,176173.52,1,10,1,570,30.0,97045.32,False,False,False,False,False,1.8153736831410312,97045.32
5859,0.0,1,7,0,721,38.0,53534.8,True,True,False,True,True,0.0,53534.8
5860,131834.76,2,4,0,453,37.0,8949.2,False,False,False,False,False,14.73145756045233,4474.6
5861,92347.96,1,3,0,562,48.0,163116.75,True,True,False,False,True,0.566146395143356,163116.75
5862,0.0,2,4,0,682,40.0,140745.91,True,True,False,False,True,0.0,70372.955
5863,95297.11,1,3,0,748,40.0,171515.84,False,False,False,False,True,0.555616962258413,171515.84
5864,0.0,2,9,0,729,32.0,150803.44,False,False,False,False,False,0.0,75401.72
5865,0.0,1,4,0,663,39.0,76884.05,False,False,False,False,True,0.0,76884.05
5866,123845.36,2,8,1,735,53.0,170454.93,True,True,False,False,False,0.7265578062189225,85227.465
5867,143426.34,2,3,0,627,62.0,143104.3,True,True,True,False,True,1.0022503866061327,71552.15
5868,0.0,1,5,0,713,46.0,55701.62,True,True,False,False,True,0.0,55701.62
5869,112708.2,1,2,0,562,31.0,186370.3,True,True,True,False,True,0.6047540836710571,186370.3
5870,100013.51,1,2,0,632,43.0,24275.32,False,False,False,False,True,4.119966698688215,24275.32
5871,208165.53,1,2,1,479,33.0,50774.81,False,False,False,False,False,4.099779595433247,50774.81
5872,0.0,2,7,0,658,21.0,154279.87,True,True,False,True,True,0.0,77139.935
5873,0.0,1,9,1,598,40.0,68462.59,False,False,False,False,False,0.0,68462.59
5874,0.0,2,2,0,597,19.0,91036.74,True,True,False,False,True,0.0,45518.37
5875,121685.31,2,6,0,512,33.0,83681.97,True,True,False,False,False,1.4541401212232454,41840.985
5876,111525.02,1,2,0,704,39.0,199484.96,False,False,False,False,True,0.559064803682443,199484.96
5877,0.0,2,6,0,474,26.0,152491.22,False,False,False,False,True,0.0,76245.61
5878,113546.3,1,10,0,604,36.0,134875.37,True,True,True,False,True,0.8418608972119965,134875.37
5879,95696.52,2,6,0,683,41.0,184366.14,True,True,False,False,True,0.5190569157655521,92183.07
5880,88963.31,2,0,0,537,28.0,189839.93,True,True,False,False,True,0.4686227497028681,94919.965
5881,144880.34,2,0,0,794,31.0,175643.44,True,True,False,True,True,0.8248548309006017,87821.72
5882,136576.02,1,9,1,732,55.0,3268.17,True,True,False,False,True,41.78975389897098,3268.17
5883,63093.01,1,2,0,495,38.0,47089.72,True,True,False,False,False,1.339846786092591,47089.72
5884,132271.12,2,10,0,552,38.0,46562.02,True,True,True,False,True,2.8407513247921803,23281.01
5885,88814.4,2,3,0,602,29.0,62487.97,True,True,False,False,False,1.4213039725886438,31243.985
5886,90594.55,1,5,0,607,40.0,181598.25,True,True,True,False,True,0.49887347482698763,181598.25
5887,141816.25,1,0,1,675,33.0,64815.05,False,False,True,False,False,2.188014203491319,64815.05
5888,138547.97,1,3,1,443,54.0,70196.23,True,True,False,False,False,1.9737238025460913,70196.23
5889,52192.08,2,2,0,727,31.0,160383.47,True,True,False,False,False,0.32542056859101504,80191.735
5890,124976.19,1,4,0,482,38.0,35848.12,False,False,False,False,True,3.486269014944159,35848.12
5891,0.0,2,1,0,686,34.0,87278.48,False,False,False,False,False,0.0,43639.24
5892,104356.38,1,3,0,588,35.0,94498.82,False,False,True,False,True,1.1043141067793227,94498.82
5893,150315.92,1,10,0,605,48.0,133486.36,True,True,False,True,False,1.1260770014254642,133486.36
5894,129299.28,2,1,0,583,39.0,73107.6,False,False,False,False,True,1.768616121990053,36553.8
5895,140950.92,2,7,0,738,37.0,195333.98,False,False,True,False,True,0.7215893517349107,97666.99
5896,128065.12,1,1,0,744,30.0,121525.48,False,False,False,True,True,1.0538129123209388,121525.48
5897,107433.48,1,2,0,781,23.0,173843.21,False,False,False,False,True,0.617990659514398,173843.21
5898,117468.67,1,2,0,699,34.0,185227.42,False,False,False,False,True,0.6341861804262025,185227.42
5899,0.0,2,2,0,639,27.0,125244.18,False,False,False,False,False,0.0,62622.09
5900,0.0,3,4,0,583,27.0,163113.41,False,False,False,False,False,0.0,54371.136666666665
5901,0.0,1,1,0,587,42.0,123006.91,False,False,False,False,True,0.0,123006.91
5902,0.0,2,9,0,694,40.0,40463.03,False,False,False,False,True,0.0,20231.515
5903,153040.03,1,4,1,570,29.0,131363.57,True,True,False,False,False,1.1650111975489095,131363.57
5904,142084.04,4,6,1,692,45.0,188305.85,False,False,True,False,True,0.7545386401962552,47076.4625
5905,0.0,2,5,0,511,30.0,143994.86,False,False,False,False,False,0.0,71997.43
5906,112079.58,1,4,0,788,32.0,89368.59,False,False,False,False,True,1.254127205095213,89368.59
5907,132044.6,2,7,0,526,66.0,158365.89,True,True,False,True,True,0.8337944490445511,79182.945
5908,66582.81,1,9,1,749,46.0,78753.12,False,False,False,True,False,0.8454625035808105,78753.12
5909,0.0,2,6,0,691,33.0,100408.31,True,True,False,False,False,0.0,50204.155
5910,0.0,1,6,0,481,39.0,24677.54,True,True,False,False,False,0.0,24677.54
5911,0.0,2,4,0,752,33.0,39570.78,True,True,False,False,True,0.0,19785.39
5912,102895.1,1,6,0,658,38.0,155665.76,False,False,False,False,False,0.6610002096800222,155665.76
5913,0.0,1,2,0,679,42.0,168294.27,True,True,False,True,True,0.0,168294.27
5914,117578.35,2,7,0,754,27.0,87908.01,True,True,True,False,True,1.3375157735910528,43954.005
5915,198546.1,2,10,1,679,47.0,191198.92,False,False,False,False,True,1.038426890695826,95599.46
5916,0.0,2,2,0,633,39.0,191207.03,False,False,False,True,False,0.0,95603.515
5917,0.0,1,1,0,674,31.0,128954.05,False,False,False,False,False,0.0,128954.05
5918,116623.31,1,2,0,600,28.0,59905.29,True,True,True,False,True,1.9467948490024838,59905.29
5919,0.0,2,8,0,645,49.0,162012.6,False,False,False,True,True,0.0,81006.3
5920,0.0,2,6,0,698,36.0,19231.98,True,True,False,False,True,0.0,9615.99
5921,0.0,1,10,0,508,54.0,175749.36,True,True,False,True,True,0.0,175749.36
5922,105770.7,3,3,1,555,44.0,60533.96,False,False,False,False,False,1.7472952372519492,20177.986666666668
5923,0.0,1,9,1,751,48.0,137508.42,False,False,False,False,False,0.0,137508.42
5924,94435.45,2,1,0,738,39.0,189430.86,True,True,False,False,False,0.4985219937237259,94715.43
5925,112889.91,1,8,0,706,39.0,6723.66,True,True,True,False,False,16.789949224083312,6723.66
5926,0.0,2,7,1,595,53.0,41371.68,False,False,False,False,False,0.0,20685.84
5927,127940.47,1,3,1,577,43.0,125140.72,False,False,True,False,False,1.0223728135813825,125140.72
5928,129745.1,1,8,0,578,36.0,143683.75,True,True,True,False,False,0.9029907696590603,143683.75
5929,0.0,2,3,0,699,32.0,170770.44,True,True,False,False,True,0.0,85385.22
5930,0.0,2,5,0,826,30.0,157397.57,True,True,False,False,False,0.0,78698.785
5931,141535.52,1,7,1,656,46.0,50595.15,False,False,True,False,False,2.79741279549522,50595.15
5932,139914.27,1,2,0,556,47.0,50390.98,True,True,False,False,False,2.776573704262151,50390.98
5933,120243.49,1,4,1,569,41.0,163150.03,False,False,False,False,True,0.7370117553763245,163150.03
